Productkey,Currency code,Quantity_Sold,Revenue
2452,USD,32,959.6799926757812
72,GBP,20,959.0000152587891
912,GBP,10,959.0000152587891
911,USD,10,959.0000152587891
1583,EUR,69,958.41002368927
799,USD,24,957.6000366210938
1502,AUD,4,956.0
1482,CAD,4,956.0
718,AUD,6,954.0
182,CAD,8,952.0
1724,EUR,17,952.0
682,EUR,7,952.0
1309,USD,34,952.0
1694,USD,107,950.1600122451782
572,AUD,5,950.0
1302,CAD,10,950.0
1301,CAD,10,950.0
2060,EUR,10,949.8999786376953
2000,GBP,10,949.8999786376953
2042,GBP,10,949.8999786376953
2048,USD,10,949.8999786376953
2503,USD,95,949.0499782562256
1337,EUR,20,948.7999725341797
714,CAD,6,948.0
733,CAD,6,948.0
1789,CAD,22,946.0
1790,GBP,22,946.0
1782,USD,22,946.0
1423,AUD,5,945.0
1457,AUD,5,945.0
662,CAD,4,944.0
662,GBP,4,944.0
1573,AUD,16,943.8400268554688
93,AUD,14,943.6000213623047
1363,USD,41,942.5899906158447
669,AUD,5,940.0
1236,EUR,5,940.0
1018,EUR,5,940.0
727,EUR,5,940.0
155,CAD,2,939.9400024414062
1327,EUR,20,939.8000335693359
23,AUD,7,938.0
23,EUR,7,938.0
1058,AUD,3,936.0
1058,CAD,3,936.0
1066,EUR,3,936.0
1288,GBP,12,935.8799743652344
1288,USD,12,935.8799743652344
1010,CAD,5,934.4999694824219
982,EUR,5,934.4999694824219
1690,EUR,55,934.449987411499
1729,EUR,12,932.1600036621094
13,EUR,12,932.1600036621094
15,GBP,12,932.1600036621094
106,AUD,7,930.9300384521484
1509,AUD,3,930.0
2496,USD,93,929.0699787139893
44,CAD,4,928.0
1816,EUR,29,928.0
1806,USD,29,928.0
1572,AUD,16,927.8400268554688
330,AUD,3,927.0
298,CAD,3,927.0
298,EUR,3,927.0
1644,CAD,16,926.0800170898438
1368,USD,23,924.3699684143066
1375,EUR,22,924.0
1735,EUR,33,924.0
1388,EUR,28,923.7200469970703
1338,USD,28,923.7200469970703
850,EUR,4,923.5999755859375
851,GBP,4,923.5999755859375
966,CAD,5,922.5
1008,GBP,5,922.5
1022,GBP,5,922.5
2356,CAD,2,919.97998046875
2377,CAD,2,919.97998046875
2313,CAD,4,919.9600219726562
2217,EUR,4,919.9600219726562
2305,GBP,4,919.9600219726562
2313,GBP,4,919.9600219726562
2273,USD,4,919.9600219726562
1256,USD,46,919.5399894714355
1629,EUR,92,919.0799789428711
545,AUD,2,918.0
742,CAD,9,918.0
742,EUR,9,918.0
639,GBP,2,918.0
1386,USD,34,917.6599922180176
1511,CAD,4,916.0
615,CAD,4,916.0
741,EUR,4,916.0
664,GBP,4,916.0
1699,USD,133,915.0400152206421
1620,CAD,15,914.850025177002
356,AUD,2,913.7999877929688
356,CAD,2,913.7999877929688
719,CAD,4,912.0
1709,AUD,13,911.6899642944336
1721,AUD,13,911.6899642944336
1719,GBP,13,911.6899642944336
1708,GBP,13,911.6899642944336
70,AUD,19,911.0500144958496
1914,AUD,7,909.9300384521484
1968,EUR,7,909.9300384521484
1932,USD,7,909.9300384521484
878,USD,7,909.6499786376953
2139,USD,7,909.2999572753906
2175,USD,7,909.2999572753906
62,AUD,5,905.0
731,AUD,7,903.0
1779,CAD,21,903.0
1000,CAD,7,903.0
731,CAD,7,903.0
731,EUR,7,903.0
1028,EUR,7,903.0
1792,GBP,21,903.0
1797,GBP,21,903.0
1415,AUD,3,900.0
1488,AUD,3,900.0
884,EUR,6,900.0
1188,USD,5,900.0
890,USD,18,900.0
1966,AUD,3,899.969970703125
142,AUD,3,899.969970703125
1936,AUD,3,899.969970703125
1918,AUD,3,899.969970703125
1918,CAD,3,899.969970703125
2359,CAD,3,899.969970703125
1930,GBP,3,899.969970703125
2387,GBP,3,899.969970703125
1924,GBP,3,899.969970703125
2015,CAD,5,899.9500274658203
2063,EUR,5,899.9500274658203
2075,GBP,5,899.9500274658203
2045,GBP,5,899.9500274658203
2083,CAD,9,899.9099807739258
2017,EUR,9,899.9099807739258
2077,GBP,9,899.9099807739258
1252,CAD,15,899.850025177002
1247,EUR,18,899.8200302124023
1367,USD,25,899.7500419616699
197,USD,3,899.6999816894531
229,USD,3,899.6999816894531
1592,GBP,50,899.4999885559082
1269,USD,18,899.2799835205078
2502,USD,90,899.0999794006348
1898,AUD,1,899.0
1952,AUD,1,899.0
1958,CAD,1,899.0
1928,GBP,1,899.0
40,CAD,3,897.6900329589844
1551,AUD,3,897.0
606,AUD,3,897.0
558,AUD,3,897.0
1551,CAD,3,897.0
640,CAD,3,897.0
1541,CAD,3,897.0
594,EUR,3,897.0
1825,EUR,28,896.0
1736,GBP,32,896.0
1819,USD,28,896.0
496,GBP,5,895.0
917,GBP,5,895.0
657,AUD,6,894.0
2132,GBP,6,894.0
1595,CAD,39,892.7099761962891
82,CAD,22,892.099983215332
78,GBP,22,892.099983215332
82,GBP,22,892.099983215332
1160,CAD,1,890.0
2124,GBP,2,890.0
2497,USD,89,889.1099796295166
242,AUD,1,889.0
988,CAD,6,888.0
1002,EUR,6,888.0
473,EUR,15,885.0
1702,EUR,52,883.4799880981445
1576,EUR,68,883.3199844360352
1185,CAD,1,880.0
899,EUR,20,880.0
1185,EUR,1,880.0
1161,GBP,1,880.0
1209,GBP,1,880.0
19,CAD,8,879.5999755859375
16,CAD,8,879.5999755859375
1762,EUR,28,878.9199829101562
97,AUD,13,876.2000198364258
332,EUR,4,876.0
1330,USD,38,873.6199913024902
1129,AUD,2,872.4000244140625
1141,AUD,2,872.4000244140625
1113,CAD,2,872.4000244140625
1747,AUD,8,872.0
978,CAD,3,870.0
950,CAD,3,870.0
1006,GBP,3,870.0
1640,GBP,38,869.8199768066406
1732,EUR,12,869.3999633789062
2505,USD,87,869.1299800872803
490,AUD,1,869.0
303,AUD,1,869.0
335,CAD,1,869.0
476,EUR,1,869.0
937,EUR,11,869.0
476,GBP,1,869.0
1597,AUD,15,868.2000160217285
1308,EUR,31,868.0
1173,AUD,2,864.0
1476,AUD,3,864.0
1824,EUR,27,864.0
1173,EUR,2,864.0
1389,USD,24,863.7600402832031
35,EUR,9,863.5499725341797
36,USD,9,863.5499725341797
72,CAD,18,863.1000137329102
2462,USD,4,862.47998046875
1222,CAD,2,862.0
1678,EUR,51,861.3899688720703
2378,EUR,2,859.97998046875
1758,CAD,17,859.1800155639648
244,AUD,2,858.0
244,EUR,2,858.0
270,EUR,2,858.0
1288,EUR,11,857.8899765014648
1234,CAD,1,856.0
1234,GBP,1,856.0
1301,GBP,9,855.0
2000,AUD,9,854.9099807739258
2054,CAD,9,854.9099807739258
1994,CAD,9,854.9099807739258
2060,GBP,9,854.9099807739258
2066,USD,9,854.9099807739258
1730,CAD,11,854.4800033569336
14,EUR,11,854.4800033569336
2499,EUR,36,853.9199752807617
2500,GBP,36,853.9199752807617
190,GBP,15,853.5000228881836
1760,CAD,9,853.2000274658203
1211,CAD,1,850.0
1187,EUR,1,850.0
1769,GBP,25,850.0
1249,USD,17,849.8300285339355
927,USD,25,849.7500419616699
1267,EUR,17,849.3199844360352
1641,GBP,67,848.2199897766113
710,AUD,7,847.0
652,EUR,7,847.0
835,USD,16,846.4000244140625
701,AUD,5,845.0
185,AUD,5,845.0
185,CAD,5,845.0
1172,CAD,2,844.0
1196,GBP,2,844.0
1148,GBP,2,844.0
1035,CAD,3,843.0
1035,EUR,3,843.0
1709,GBP,12,841.5599670410156
6,USD,39,841.2299880981445
1520,AUD,3,840.0
1550,AUD,3,840.0
1245,CAD,5,840.0
2477,USD,4,840.0
1961,GBP,3,839.969970703125
1979,GBP,3,839.969970703125
2058,AUD,6,839.9400329589844
2064,AUD,6,839.9400329589844
2016,EUR,6,839.9400329589844
2010,EUR,6,839.9400329589844
2076,GBP,6,839.9400329589844
2010,GBP,6,839.9400329589844
2226,EUR,7,839.9299850463867
2210,USD,7,839.9299850463867
2314,USD,7,839.9299850463867
1264,CAD,12,839.8799743652344
866,EUR,12,839.8799743652344
8,CAD,14,839.8600234985352
1259,GBP,21,839.7900352478027
2504,USD,84,839.1599807739258
1757,EUR,15,838.5000228881836
1242,AUD,1,838.0
480,AUD,3,837.0
494,AUD,3,837.0
508,AUD,3,837.0
327,EUR,3,837.0
533,GBP,3,837.0
901,USD,19,836.0
534,AUD,6,834.0
561,CAD,6,834.0
1665,USD,167,833.3299617767334
1484,AUD,4,832.0
1504,AUD,4,832.0
1484,CAD,4,832.0
1474,GBP,4,832.0
1698,USD,119,831.8099727630615
167,GBP,12,828.0
515,EUR,14,826.0
1618,AUD,14,825.8600234985352
989,AUD,5,825.0
961,CAD,5,825.0
1190,EUR,5,825.0
1641,EUR,65,822.8999900817871
1312,AUD,4,820.0
1313,CAD,4,820.0
1312,EUR,4,820.0
1175,GBP,2,820.0
528,CAD,1,819.0
707,GBP,9,819.0
1324,EUR,21,818.7900352478027
269,USD,2,818.0
1777,EUR,19,817.0
1359,USD,19,816.8100318908691
723,CAD,8,816.0
1307,CAD,12,816.0
910,EUR,8,816.0
1306,GBP,12,816.0
1771,USD,24,816.0
2307,EUR,8,815.9199829101562
864,EUR,16,815.8400268554688
695,EUR,5,815.0
680,CAD,7,812.0
1743,EUR,29,812.0
516,EUR,9,810.0
1397,USD,30,809.6999931335449
1582,GBP,45,809.5499897003174
173,EUR,9,809.1000137329102
1685,USD,150,808.4999799728394
1493,AUD,3,807.0
329,AUD,3,807.0
313,CAD,3,807.0
2256,CAD,3,805.5
2256,EUR,3,805.5
2264,GBP,3,805.5
1411,AUD,3,804.0
21,AUD,6,804.0
949,AUD,3,804.0
1553,CAD,3,804.0
1545,GBP,3,804.0
21,GBP,6,804.0
23,GBP,6,804.0
2487,CAD,2,800.0
1191,CAD,5,800.0
1814,EUR,25,800.0
684,EUR,5,800.0
959,EUR,4,800.0
2485,USD,2,800.0
2379,AUD,2,799.97998046875
2400,EUR,2,799.97998046875
2400,GBP,2,799.97998046875
2365,USD,2,799.97998046875
2074,CAD,4,799.9600219726562
2050,CAD,4,799.9600219726562
2360,EUR,4,799.9600219726562
2395,EUR,4,799.9600219726562
2050,GBP,4,799.9600219726562
2065,CAD,8,799.9199829101562
2029,CAD,8,799.9199829101562
1987,EUR,8,799.9199829101562
1328,EUR,16,799.8400268554688
1257,USD,20,799.8000335693359
25,CAD,4,799.5999755859375
2244,GBP,10,799.4999694824219
1266,CAD,16,799.3599853515625
1700,USD,90,799.2000102996826
1728,EUR,10,798.0000305175781
350,CAD,2,798.0
287,EUR,2,798.0
77,GBP,21,796.9500160217285
190,CAD,14,796.6000213623047
315,AUD,4,796.0
1465,CAD,4,796.0
315,EUR,4,796.0
249,GBP,4,796.0
262,USD,4,796.0
249,USD,4,796.0
660,CAD,5,795.0
471,AUD,8,792.0
1026,AUD,4,792.0
984,CAD,4,792.0
471,EUR,8,792.0
984,GBP,4,792.0
938,USD,8,792.0
970,USD,4,792.0
1356,USD,22,791.7800369262695
656,AUD,5,790.0
1246,CAD,5,790.0
1246,EUR,5,790.0
648,GBP,10,790.0
1011,AUD,4,787.5999755859375
1011,CAD,4,787.5999755859375
969,EUR,4,787.5999755859375
1039,EUR,4,787.5999755859375
699,CAD,4,784.0
728,CAD,4,784.0
1737,EUR,28,784.0
1722,GBP,14,784.0
1736,USD,28,784.0
1346,USD,34,782.0
1352,USD,34,781.6599922180176
1381,USD,34,781.6599922180176
1703,USD,145,781.5499806404114
1956,EUR,6,779.9400329589844
1926,EUR,6,779.9400329589844
1938,GBP,6,779.9400329589844
1944,USD,6,779.9400329589844
1286,EUR,10,779.8999786376953
11,CAD,13,779.8700218200684
875,EUR,6,779.6999816894531
2,USD,60,779.3999862670898
187,AUD,6,779.3999633789062
2145,CAD,6,779.3999633789062
2181,CAD,6,779.3999633789062
2157,CAD,6,779.3999633789062
174,GBP,6,779.3999633789062
1549,AUD,2,778.0
1567,CAD,2,778.0
791,USD,26,777.3999900817871
296,AUD,3,777.0
328,CAD,3,777.0
14,AUD,10,776.8000030517578
1436,AUD,3,774.0
1464,CAD,3,774.0
484,CAD,6,774.0
654,CAD,6,774.0
712,EUR,6,774.0
526,EUR,6,774.0
470,GBP,6,774.0
1780,GBP,18,774.0
1789,GBP,18,774.0
856,GBP,6,774.0
1510,GBP,6,774.0
168,GBP,6,774.0
1582,EUR,43,773.569990158081
1716,EUR,11,771.4299697875977
1720,GBP,11,771.4299697875977
1707,GBP,11,771.4299697875977
2368,CAD,7,769.9299850463867
1265,USD,11,769.8899765014648
869,USD,11,769.8899765014648
487,GBP,13,767.0
1618,CAD,13,766.8700218200684
376,CAD,2,765.9000244140625
364,EUR,2,765.9000244140625
354,GBP,2,765.9000244140625
1565,GBP,3,765.0
1679,USD,139,764.5
1661,USD,139,764.5
2488,USD,51,764.4899883270264
1401,EUR,19,763.6099739074707
1368,GBP,19,763.6099739074707
170,AUD,7,763.0
1748,GBP,7,763.0
586,GBP,7,763.0
572,EUR,4,760.0
2018,EUR,8,759.9199829101562
2072,EUR,8,759.9199829101562
2000,EUR,8,759.9199829101562
1994,EUR,8,759.9199829101562
2036,GBP,8,759.9199829101562
1596,EUR,60,759.5999908447266
1589,EUR,76,759.2399826049805
2501,EUR,32,759.0399780273438
1322,EUR,23,758.7700386047363
840,USD,19,758.1000289916992
378,CAD,1,758.0
384,GBP,1,758.0
1669,USD,110,757.8999853134155
1380,USD,36,756.0
1386,EUR,28,755.7199935913086
967,EUR,4,754.0
1572,CAD,13,753.8700218200684
1398,USD,26,753.7399940490723
641,AUD,3,753.0
547,CAD,3,753.0
559,EUR,3,753.0
559,GBP,3,753.0
571,GBP,3,753.0
641,GBP,3,753.0
1645,AUD,13,752.440013885498
1598,AUD,13,752.440013885498
1599,AUD,13,752.440013885498
1032,AUD,4,752.0
1004,EUR,4,752.0
948,GBP,4,752.0
669,GBP,4,752.0
886,GBP,5,750.0
92,AUD,5,749.9500274658203
91,CAD,5,749.9500274658203
1283,USD,30,749.6999931335449
1281,USD,50,749.4999885559082
1768,EUR,22,748.0
1307,EUR,11,748.0
982,CAD,4,747.5999755859375
1038,EUR,4,747.5999755859375
1596,CAD,59,746.9399909973145
1596,GBP,59,746.9399909973145
2147,AUD,1,745.989990234375
2183,CAD,1,745.989990234375
2153,CAD,1,745.989990234375
2177,CAD,1,745.989990234375
2165,GBP,1,745.989990234375
2117,GBP,1,745.989990234375
2135,USD,1,745.989990234375
2156,CAD,5,745.0
2156,EUR,5,745.0
715,GBP,5,745.0
2168,GBP,5,745.0
2180,GBP,5,745.0
2120,USD,5,745.0
692,GBP,3,744.0
1667,USD,135,742.5
1668,USD,106,740.9399757385254
805,USD,14,740.6000213623047
1002,USD,5,740.0
2417,USD,10,739.8999786376953
323,USD,2,738.0
1406,USD,52,737.8799781799316
1537,AUD,2,736.0
1555,AUD,2,736.0
1819,EUR,23,736.0
1807,EUR,23,736.0
726,GBP,5,735.0
1291,EUR,2,733.0999755859375
1697,USD,136,733.039981842041
1630,GBP,32,732.47998046875
1783,EUR,17,731.0
1774,EUR,17,731.0
1795,EUR,17,731.0
1778,GBP,17,731.0
1696,EUR,43,730.569990158081
78,CAD,18,729.8999862670898
678,EUR,8,728.0
1621,EUR,56,727.4399871826172
355,AUD,2,727.0
1684,EUR,43,726.2699737548828
729,AUD,6,726.0
792,USD,26,725.3999900817871
1298,EUR,29,725.0
1387,USD,25,724.7499942779541
1732,CAD,10,724.4999694824219
1164,CAD,4,720.0
1188,GBP,4,720.0
265,GBP,2,720.0
2003,EUR,4,719.9600219726562
1991,EUR,4,719.9600219726562
2210,AUD,6,719.9399871826172
2346,AUD,6,719.9399871826172
2266,GBP,6,719.9399871826172
2290,USD,6,719.9399871826172
893,EUR,12,719.8800201416016
2451,USD,24,719.7599945068359
2228,EUR,9,719.5499725341797
2340,USD,9,719.5499725341797
1512,AUD,3,717.0
535,AUD,4,716.0
1079,AUD,2,716.0
917,EUR,4,716.0
1087,GBP,2,716.0
932,USD,13,715.0
182,AUD,6,714.0
1562,AUD,3,714.0
2291,CAD,7,713.9299850463867
2267,EUR,7,713.9299850463867
2275,EUR,7,713.9299850463867
1237,CAD,4,712.0
1237,GBP,4,712.0
1370,USD,15,711.5999794006348
648,EUR,9,711.0
702,EUR,9,711.0
702,GBP,9,711.0
673,USD,9,711.0
1595,GBP,31,709.5899810791016
895,USD,17,709.4099922180176
720,GBP,3,708.0
1805,EUR,22,704.0
1821,EUR,22,704.0
1817,GBP,22,704.0
1289,EUR,9,701.9099807739258
1736,EUR,25,700.0
2482,EUR,2,700.0
1735,GBP,25,700.0
2481,GBP,2,700.0
1297,USD,28,700.0
1986,EUR,5,699.9500274658203
2064,GBP,5,699.9500274658203
86,AUD,7,699.9299850463867
84,CAD,7,699.9299850463867
2005,CAD,7,699.9299850463867
2005,GBP,7,699.9299850463867
135,CAD,2,699.9000244140625
1361,CAD,14,699.8600234985352
1249,GBP,14,699.8600234985352
1639,EUR,70,699.2999839782715
15,AUD,9,699.120002746582
1730,GBP,9,699.120002746582
565,AUD,1,699.0
411,AUD,1,699.0
345,AUD,1,699.0
589,CAD,1,699.0
577,CAD,1,699.0
624,CAD,1,699.0
233,CAD,1,699.0
345,CAD,1,699.0
601,CAD,1,699.0
553,CAD,1,699.0
233,EUR,1,699.0
1395,USD,41,696.5899906158447
705,AUD,8,696.0
680,EUR,6,696.0
705,EUR,8,696.0
680,GBP,6,696.0
573,AUD,5,695.0
632,CAD,5,695.0
632,GBP,5,695.0
763,USD,29,693.0999889373779
1043,AUD,3,693.0
985,AUD,3,693.0
1027,AUD,3,693.0
511,CAD,7,693.0
469,CAD,7,693.0
497,EUR,7,693.0
511,EUR,7,693.0
513,GBP,7,693.0
536,GBP,7,693.0
511,GBP,7,693.0
940,GBP,7,693.0
853,EUR,3,692.6999816894531
853,GBP,3,692.6999816894531
1427,AUD,3,690.0
1505,AUD,3,690.0
514,EUR,10,690.0
2345,CAD,3,689.9700164794922
2329,EUR,3,689.9700164794922
2257,EUR,3,689.9700164794922
2201,USD,3,689.9700164794922
2321,USD,3,689.9700164794922
2297,USD,3,689.9700164794922
2305,USD,3,689.9700164794922
2475,EUR,23,689.7699947357178
1396,USD,30,689.6999931335449
2490,EUR,46,689.5399894714355
2489,EUR,46,689.5399894714355
202,CAD,1,689.0
234,GBP,1,689.0
234,USD,1,689.0
859,USD,23,688.8500175476074
1791,CAD,16,688.0
1796,EUR,16,688.0
2499,GBP,29,687.8799800872803
756,USD,23,687.6999912261963
1673,USD,125,687.5
693,AUD,3,687.0
1511,AUD,3,687.0
603,CAD,3,687.0
722,GBP,3,687.0
1098,CAD,2,686.0
738,CAD,3,684.0
905,EUR,9,683.9099807739258
906,GBP,9,683.9099807739258
904,USD,9,683.9099807739258
1335,USD,17,683.2299766540527
1376,USD,22,682.0
1378,USD,31,682.0
1593,GBP,49,680.6100168228149
1189,GBP,4,680.0
682,GBP,5,680.0
1696,GBP,40,679.5999908447266
506,CAD,1,679.0
492,GBP,1,679.0
464,GBP,1,679.0
286,AUD,2,678.0
273,AUD,2,678.0
2327,EUR,2,678.0
2247,GBP,2,678.0
2271,GBP,2,678.0
2327,USD,2,678.0
247,USD,2,678.0
286,USD,2,678.0
172,AUD,4,676.0
672,EUR,4,676.0
1059,GBP,2,676.0
172,GBP,4,676.0
1666,CAD,40,675.5999755859375
2437,GBP,15,674.850025177002
1823,CAD,21,672.0
351,GBP,2,672.0
34,CAD,7,671.6499786376953
914,USD,7,671.3000106811523
1674,USD,96,671.0399780273438
66,AUD,26,667.940013885498
69,CAD,26,667.940013885498
1387,EUR,23,666.7699947357178
1352,EUR,29,666.7099933624268
1983,AUD,1,665.9400024414062
1983,CAD,1,665.9400024414062
2019,CAD,1,665.9400024414062
2049,CAD,1,665.9400024414062
1627,CAD,37,665.6299915313721
2006,CAD,7,664.9299850463867
2498,EUR,28,664.1599807739258
1370,GBP,14,664.1599807739258
1122,AUD,2,664.0
1094,AUD,2,664.0
1329,USD,39,662.6099910736084
1761,CAD,9,660.5099945068359
178,EUR,10,660.0
1003,EUR,4,660.0
947,GBP,4,660.0
1214,GBP,4,660.0
900,USD,15,660.0
2375,USD,6,659.9399871826172
8,GBP,11,659.8900184631348
894,USD,11,659.8900184631348
2473,USD,22,659.7799949645996
1279,USD,44,659.5599899291992
346,CAD,1,659.0
1591,EUR,52,658.3199920654297
267,AUD,2,658.0
285,AUD,2,658.0
246,GBP,2,658.0
1120,AUD,1,657.0
1124,CAD,1,657.0
300,CAD,3,657.0
1120,CAD,1,657.0
1120,GBP,1,657.0
646,GBP,3,657.0
704,USD,3,657.0
1131,AUD,2,656.0
1135,CAD,2,656.0
1111,EUR,2,656.0
1127,GBP,2,656.0
1111,GBP,2,656.0
1171,AUD,1,655.0
598,AUD,6,654.0
550,AUD,6,654.0
1746,AUD,6,654.0
1588,EUR,47,652.8300161361694
2137,AUD,4,652.0
367,AUD,2,652.0
415,AUD,2,652.0
379,CAD,2,652.0
409,CAD,2,652.0
2161,CAD,4,652.0
2131,EUR,4,652.0
695,GBP,4,652.0
2189,USD,4,652.0
1902,AUD,5,649.9500274658203
1938,CAD,5,649.9500274658203
1932,CAD,5,649.9500274658203
1926,CAD,5,649.9500274658203
1944,EUR,5,649.9500274658203
1920,GBP,5,649.9500274658203
1968,GBP,5,649.9500274658203
1950,USD,5,649.9500274658203
874,AUD,5,649.7499847412109
2187,AUD,5,649.4999694824219
2169,CAD,5,649.4999694824219
2157,EUR,5,649.4999694824219
2181,EUR,5,649.4999694824219
2145,EUR,5,649.4999694824219
2187,USD,5,649.4999694824219
1594,EUR,65,649.3499851226807
1755,CAD,10,649.0000152587891
1367,CAD,18,647.8200302124023
1405,GBP,18,647.8200302124023
2459,CAD,3,646.8599853515625
1772,GBP,19,646.0
1786,AUD,15,645.0
1777,CAD,15,645.0
1775,EUR,15,645.0
1500,GBP,5,645.0
526,GBP,5,645.0
856,USD,5,645.0
762,CAD,19,644.1000289916992
1741,CAD,23,644.0
1818,CAD,20,640.0
1806,EUR,20,640.0
1167,GBP,4,640.0
1377,USD,40,640.0
1687,USD,93,639.8400106430054
2316,USD,8,639.5999755859375
227,EUR,1,639.0
227,GBP,1,639.0
301,GBP,2,638.0
642,AUD,4,636.0
642,GBP,4,636.0
2348,AUD,1,635.989990234375
2376,CAD,1,635.989990234375
2198,CAD,1,635.989990234375
2206,CAD,1,635.989990234375
2278,EUR,1,635.989990234375
2390,EUR,1,635.989990234375
2286,GBP,1,635.989990234375
2369,GBP,1,635.989990234375
2254,GBP,1,635.989990234375
2310,USD,1,635.989990234375
2262,USD,1,635.989990234375
2376,USD,1,635.989990234375
2362,USD,1,635.989990234375
2302,USD,1,635.989990234375
1096,AUD,1,632.0
1100,AUD,1,632.0
1239,CAD,4,632.0
935,USD,8,632.0
1710,AUD,9,631.1699752807617
1709,CAD,9,631.1699752807617
1720,CAD,9,631.1699752807617
1715,EUR,9,631.1699752807617
1711,EUR,9,631.1699752807617
2476,AUD,3,630.0
2478,AUD,3,630.0
873,USD,30,628.7999725341797
1683,USD,126,628.7399711608887
716,CAD,3,627.0
1052,CAD,1,627.0
1128,CAD,1,627.0
1064,GBP,1,627.0
1056,GBP,1,627.0
1404,USD,19,626.8100318908691
1371,USD,19,626.8100318908691
897,USD,15,625.9499931335449
1277,EUR,12,625.5600128173828
1274,GBP,12,625.5600128173828
1074,CAD,2,624.0
1074,GBP,2,624.0
1754,GBP,7,623.0
1752,GBP,7,623.0
1701,USD,125,622.5000023841858
14,CAD,8,621.4400024414062
12,EUR,8,621.4400024414062
472,GBP,9,621.0
514,GBP,9,621.0
1216,AUD,1,620.0
1489,CAD,2,620.0
1691,USD,115,619.8499846458435
530,AUD,1,619.0
463,CAD,1,619.0
505,GBP,1,619.0
1630,CAD,27,618.0299835205078
1726,EUR,11,616.0
1727,GBP,11,616.0
2267,GBP,6,611.9399871826172
2203,USD,6,611.9399871826172
2299,USD,6,611.9399871826172
1400,EUR,17,611.8300285339355
1334,EUR,17,611.8300285339355
1400,USD,17,611.8300285339355
797,USD,18,610.2000274658203
1684,GBP,36,608.0399780273438
1814,CAD,19,608.0
1813,EUR,19,608.0
1818,EUR,19,608.0
1824,GBP,19,608.0
1814,GBP,19,608.0
1825,GBP,19,608.0
1800,USD,19,608.0
1591,GBP,48,607.6799926757812
76,CAD,16,607.2000122070312
96,AUD,9,606.6000137329102
710,EUR,5,605.0
1700,EUR,68,603.8400077819824
1794,CAD,14,602.0
1776,EUR,14,602.0
1791,GBP,14,602.0
1787,GBP,14,602.0
1392,USD,14,601.8600234985352
1498,AUD,2,600.0
129,AUD,3,600.0
99,CAD,5,600.0
1478,CAD,2,600.0
885,EUR,4,600.0
1415,GBP,2,600.0
1518,GBP,2,600.0
1299,USD,24,600.0
2359,AUD,2,599.97998046875
1924,EUR,2,599.97998046875
1912,EUR,2,599.97998046875
1912,GBP,2,599.97998046875
1948,GBP,2,599.97998046875
1978,GBP,2,599.97998046875
2380,USD,2,599.97998046875
2056,AUD,3,599.9700164794922
2032,AUD,3,599.9700164794922
2056,CAD,3,599.9700164794922
2381,EUR,3,599.9700164794922
2044,USD,3,599.9700164794922
88,AUD,4,599.9600219726562
91,AUD,4,599.9600219726562
119,AUD,5,599.9499893188477
2258,GBP,5,599.9499893188477
2242,USD,5,599.9499893188477
2218,USD,5,599.9499893188477
2298,USD,5,599.9499893188477
2083,AUD,6,599.9399871826172
1987,AUD,6,599.9399871826172
2011,CAD,6,599.9399871826172
1999,EUR,6,599.9399871826172
2053,GBP,6,599.9399871826172
9,EUR,10,599.900016784668
9,GBP,10,599.900016784668
1361,EUR,12,599.8800201416016
1361,GBP,12,599.8800201416016
229,EUR,2,599.7999877929688
229,GBP,2,599.7999877929688
1589,GBP,60,599.3999862670898
1594,GBP,60,599.3999862670898
407,AUD,1,599.0
230,CAD,1,599.0
237,CAD,1,599.0
224,EUR,1,599.0
208,EUR,1,599.0
393,GBP,1,599.0
399,GBP,1,599.0
205,USD,1,599.0
226,AUD,2,598.0
546,AUD,2,598.0
1430,AUD,2,598.0
279,CAD,2,598.0
210,CAD,2,598.0
1413,CAD,2,598.0
240,USD,2,598.0
1420,AUD,3,597.0
299,EUR,3,597.0
262,EUR,3,597.0
2132,AUD,4,596.0
1554,AUD,2,596.0
734,CAD,4,596.0
2174,EUR,4,596.0
2120,EUR,4,596.0
2150,GBP,4,596.0
2162,GBP,4,596.0
1340,USD,42,595.9799823760986
1586,CAD,47,595.0199928283691
998,AUD,3,594.0
1026,CAD,3,594.0
471,GBP,6,594.0
483,GBP,6,594.0
998,GBP,3,594.0
956,GBP,3,594.0
940,USD,6,594.0
1689,USD,119,592.6200022697449
1016,GBP,4,592.0
1039,AUD,3,590.6999816894531
501,GBP,10,590.0
688,GBP,5,590.0
2497,EUR,59,589.4099864959717
1671,USD,118,588.8199729919434
1057,AUD,1,588.0
697,AUD,4,588.0
1742,CAD,21,588.0
1311,EUR,21,588.0
670,GBP,3,588.0
1065,GBP,1,588.0
1435,AUD,2,586.0
1418,CAD,2,586.0
822,USD,21,585.8999919891357
2436,GBP,13,584.8700218200684
1357,USD,15,584.850025177002
1670,EUR,65,584.3499851226807
1755,GBP,9,584.1000137329102
1633,CAD,42,583.3800144195557
3,USD,40,580.8000183105469
992,AUD,2,580.0
709,CAD,5,580.0
964,EUR,2,580.0
950,GBP,2,580.0
1020,GBP,2,580.0
1034,USD,2,580.0
1254,USD,29,579.7099933624268
1731,GBP,8,579.5999755859375
239,EUR,1,579.0
1412,CAD,2,578.0
